,Pout:0.000,Pout:0.750,Pout:1.500,Pout:2.250,Pout:3.000,Pout:3.750,Pout:4.500,Pout:5.250,Pout:6.000,Pout:6.750,Pout:7.500,Pout:8.250,Pout:9.000,Pout:9.750,Pout:10.500,Pout:11.250,Pout:12.000,Pout:12.750,Pout:13.500,Pout:14.250,Pout:15.000,Pout:15.750,Pout:16.500,Pout:17.250,Pout:18.000,Pout:18.750,Pout:19.500,Pout:20.250,Pout:21.000,Pout:21.750,Pout:22.500,Pout:23.250,Pout:24.000,Pout:24.750,Pout:25.500,Pout:26.250,Pout:27.000,Pout:27.750,Pout:28.500,Pout:29.250
71,4131.36,4126.63,1914.83,514.901,-264.193,-777.912,-1166.12,-1446.23,-1675.11,-1858.74,-2011.49,-2143.41,-2257.58,-2357.68,-2446.35,-2525.59,-2596.95,-2661.62,-2720.59,-2774.62,-2794.35,-2845.06,-2889.46,-2930.7,-2969.17,-3005.26,-3055.78,-3086.81,-3116.24,-3144.26,-3170.99,-3196.56,-3225.72,-3260.37,-3287.12,-3311.59,-3335.03,-3357.51,-3379.12,-3400.66
72,1022.04,1018.73,-1202.49,-1928.53,-2346.04,-2628.77,-2837.39,-2999.87,-3131.44,-3417.3,-3832.67,-4152.12,-4343.36,-4581.51,-4798.17,-4993.57,-5170.98,-5369.41,-5540.9,-5701.37,-5852.91,-5996.48,-6119.16,-6248.98,-6373.58,-6492.42,-6605.96,-6714.55,-6818.51,-6967.44,-7013.95,-7098.05,-7202.92,-7314.67,-7369.46,-7473.89,-7558.59,-7632.5,-7703.18,-7771.7
73,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.238,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237,342.237
74,719.115,719.115,719.115,719.115,719.115,719.115,719.115,719.115,719.115,719.115,719.115,719.115,716.857,704.877,681.356,653.075,611.804,582.965,561.218,539.666,516.298,497.251,480.382,463.479,448.335,434.372,422.235,409.746,397.834,388.263,375.792,367.325,357.381,348.039,339.1,330.562,321.544,313.781,306.284,299.081
75,2345.13,2339.4,990.383,527.375,302.403,138.794,23.7545,-68.5985,-133.843,-186.635,-235.086,-271.302,-302.27,-329.24,-352.977,-374.054,-392.912,-409.9,-425.294,-439.32,-452.16,-463.966,-474.864,-484.96,-494.343,-503.091,-511.268,-518.933,-525.451,-532.214,-539.294,-545.354,-551.082,-555.995,-561.191,-566.113,-571.268,-575.738,-579.655,-583.757
76,1471.25,1471.25,1471.25,1451.75,1152.85,965.979,833.099,720.051,635.87,578.406,520.159,469.904,426.564,391.574,357.698,327.705,296.661,272.932,251.4,231.735,213.69,197.061,181.679,164.584,151.303,139.108,127.703,116.988,106.897,97.3738,88.3698,79.8419,71.7516,64.0645,56.7499,49.78,43.1299,36.7771,30.7012,24.8836
77,1531.58,1531.58,1531.58,1437.72,1125.11,943.484,810.754,701.456,614.224,549.553,492.711,444.117,405.313,367.74,334.733,305.343,278.985,255.188,231.56,211.907,193.954,177.42,159.107,144.965,132.009,119.925,108.602,97.9643,87.9483,78.4988,69.567,61.1096,53.088,45.4679,38.2185,31.3121,24.7237,18.431,12.4135,6.65271
78,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831,198.831
79,-181.155,-184.425,-396.053,-448.151,-476.391,-495.989,-508.105,-517.302,-524.597,-530.556,-535.538,-539.778,-543.443,-546.649,-549.483,-552.012,-554.286,-556.343,-558.217,-559.932,-561.51,-562.967,-564.319,-565.576,-566.75,-567.848,-568.88,-569.85,-570.766,-571.631,-572.45,-573.228,-573.967,-574.67,-575.341,-575.981,-576.594,-577.18,-577.741,-578.28
80,164.496,164.496,164.496,164.496,164.496,164.496,164.496,164.496,164.496,164.496,164.5,164.19,163.039,149.605,142.996,140.786,135.983,132.709,130.861,128.113,125.517,123.048,120.871,118.797,116.817,114.798,111.734,99.7464,95.5599,92.099,89.0347,86.3418,83.5485,80.6955,78.1294,75.7245,73.3988,71.321,68.9863,67.0472
81,-854.645,-857.974,-1073.25,-1122.62,-1149.72,-1165.66,-1177.16,-1185.95,-1192.95,-1198.69,-1203.51,-1207.63,-1211.2,-1214.34,-1217.12,-1219.61,-1221.85,-1223.89,-1225.75,-1227.46,-1229.03,-1230.49,-1231.84,-1233.1,-1234.28,-1235.39,-1236.43,-1237.41,-1238.34,-1239.22,-1240.05,-1240.84,-1241.59,-1242.31,-1242.99,-1243.65,-1244.27,-1244.87,-1245.45,-1246.0
82,-2603.16,-2606.22,-2791.93,-2831.98,-2851.79,-2864.84,-2874.27,-2881.49,-2887.26,-2892.0,-2895.98,-2899.4,-2902.36,-2904.97,-2907.28,-2909.36,-2911.23,-2912.94,-2914.49,-2915.92,-2917.24,-2918.47,-2919.61,-2920.67,-2921.66,-2922.59,-2923.47,-2924.3,-2925.08,-2925.82,-2926.53,-2927.19,-2927.83,-2928.44,-2929.02,-2929.57,-2930.11,-2930.62,-2931.1,-2931.57
83,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4172,79.4171,79.4171,79.417,79.417,79.417,79.4169,79.4169,79.4169,79.4168,79.4168,79.4168,79.4168,79.4167,79.4167,79.4167,79.4167,79.4166,79.4166,79.4166,79.4166,79.4166,79.4166,79.4165,79.4165,79.4165
84,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0308,78.0307,78.0307,78.0306,78.0306,78.0305,78.0305,78.0305,78.0304,78.0304,78.0304,78.0303,78.0303,78.0303,78.0303,78.0303,78.0302,78.0302,78.0302,78.0302,78.0302,78.0301,78.0301,78.0301,78.0301,78.0301,78.0301
85,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3984,99.3983,99.3983,99.3982,99.3982,99.3981,99.3981,99.398,99.398,99.398,99.3979,99.3979,99.3979,99.3979,99.3978,99.3978,99.3978,99.3978,99.3977,99.3977,99.3977,99.3977,99.3977,99.3976,99.3976,99.3976,99.3976
86,293.13,293.13,293.13,291.495,244.041,223.078,207.527,192.572,181.438,173.188,164.507,156.953,150.444,144.701,139.546,134.887,130.649,126.771,122.202,118.995,115.926,113.144,110.554,108.125,105.84,103.685,101.649,99.7206,97.8909,96.1516,94.4956,93.2428,91.7177,90.2973,88.934,87.6223,86.359,85.1432,83.973,82.836
87,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6526,78.6525,78.6525,78.6524,78.6524,78.6523,78.6523,78.6523,78.6522,78.6522,78.6522,78.6521,78.6521,78.6521,78.6521,78.652,78.652,78.652,78.652,78.652,78.6519,78.6519,78.6519,78.6519,78.6519,78.6518,78.6518,78.6518
88,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.944,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.945,109.924,109.863,109.748,109.57,109.329,109.026,108.667,103.515,99.2647
89,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.885,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884,593.884
90,1577.56,1574.79,-320.11,-981.727,-1364.04,-1616.95,-1804.32,-1949.47,-2066.26,-2162.89,-2244.58,-2314.81,-2376.05,-2430.05,-2478.14,-2521.34,-2560.44,-2595.99,-2628.53,-2678.42,-2794.61,-2852.49,-2942.05,-3016.07,-3089.02,-3157.25,-3221.15,-3281.29,-3338.14,-3431.36,-3442.52,-3527.05,-3573.1,-3616.17,-3657.33,-3696.89,-3734.97,-3771.65,-3807.03,-3841.51
91,830.934,830.934,830.934,830.934,796.574,177.983,-85.5319,-300.98,-471.667,-612.181,-730.361,-831.522,-917.742,-999.327,-1064.64,-1129.24,-1179.83,-1229.47,-1274.68,-1316.06,-1354.09,-1389.21,-1421.73,-1452.0,-1480.19,-1506.55,-1531.18,-1554.4,-1576.28,-1596.92,-1616.67,-1635.13,-1652.66,-1669.31,-1685.16,-1700.27,-1714.69,-1728.46,-1741.06,-1753.73
92,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227,558.227
93,3788.55,3789.62,1985.93,1285.65,886.801,617.194,419.165,265.509,141.805,39.4288,-47.1235,-121.533,-186.372,-243.575,-294.624,-340.323,-381.646,-419.248,-453.653,-485.289,-514.123,-541.256,-566.501,-612.954,-686.721,-750.305,-810.371,-866.133,-918.146,-1010.76,-1011.7,-1095.89,-1137.38,-1175.46,-1211.61,-1246.28,-1279.6,-1311.68,-1342.6,-1369.29
94,-1388.05,-1392.17,-1469.72,-1486.45,-1495.28,-1501.06,-1505.62,-1558.74,-1577.67,-1592.71,-1602.47,-1615.74,-1626.03,-1631.78,-1639.46,-1646.38,-1652.81,-1658.81,-1663.94,-1668.67,-1673.05,-1677.12,-1680.92,-1685.36,-1688.75,-1691.82,-1694.72,-1697.46,-1700.05,-1702.16,-1704.88,-1706.81,-1708.98,-1711.04,-1713.0,-1714.88,-1716.68,-1718.4,-1720.06,-1721.66
95,-2734.39,-2738.29,-2812.12,-2826.16,-2895.53,-2933.0,-2959.44,-2983.04,-2999.78,-3013.3,-3024.21,-3034.97,-3044.79,-3052.86,-3060.06,-3066.55,-3072.43,-3077.79,-3083.83,-3088.36,-3092.45,-3096.25,-3099.44,-3102.84,-3105.99,-3108.95,-3111.73,-3114.36,-3116.85,-3119.21,-3121.45,-3123.58,-3125.61,-3127.55,-3129.4,-3131.17,-3132.87,-3134.5,-3136.06,-3137.56
96,90.8279,85.9463,-22.6678,-214.021,-287.125,-340.837,-375.631,-403.941,-424.924,-444.785,-460.586,-474.139,-485.934,-496.315,-505.54,-515.43,-522.805,-528.941,-535.101,-540.715,-545.888,-550.677,-555.127,-559.275,-563.154,-566.791,-570.21,-573.432,-576.474,-579.353,-582.083,-584.675,-587.141,-589.491,-591.733,-593.874,-595.924,-597.886,-599.768,-601.575
97,156.761,156.761,127.569,90.6915,67.5964,52.081,40.6204,31.6066,24.3383,18.3133,13.3594,8.95413,5.112,1.72083,-1.3,-4.01249,-6.72732,-8.84892,-11.0175,-12.8746,-14.5878,-16.1754,-17.6523,-19.0307,-20.321,-21.532,-22.6716,-23.7463,-24.7621,-25.724,-26.6367,-27.5041,-28.3298,-29.117,-29.8686,-30.5872,-31.275,-31.9342,-32.5668,-33.1743
98,206.095,201.189,-21.2603,-191.889,-283.305,-349.125,-392.44,-424.473,-453.262,-477.108,-496.402,-512.911,-527.247,-539.838,-553.225,-563.076,-571.788,-579.285,-586.683,-593.424,-599.631,-605.37,-610.699,-615.662,-620.299,-624.644,-628.725,-632.568,-636.195,-639.625,-642.874,-645.958,-648.889,-651.681,-654.343,-656.886,-659.317,-661.644,-663.874,-666.015
99,2906.79,2903.6,1160.01,516.872,157.705,-70.2926,-245.627,-381.054,-488.391,-576.115,-649.453,-722.494,-775.508,-821.298,-861.839,-898.074,-930.698,-960.258,-987.194,-1011.86,-1034.56,-1055.52,-1074.96,-1093.04,-1109.92,-1125.71,-1140.53,-1154.46,-1167.6,-1180.01,-1191.76,-1202.9,-1213.48,-1223.55,-1233.14,-1242.29,-1251.03,-1259.39,-1267.4,-1275.08
100,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.853,403.852,403.852,403.852,403.852,403.852,403.852,403.852
101,2819.23,2817.33,1034.01,388.472,29.5176,-195.623,-372.697,-506.975,-613.449,-700.403,-773.059,-845.02,-897.468,-942.83,-982.988,-1018.87,-1051.17,-1080.43,-1107.09,-1131.5,-1153.96,-1174.7,-1193.93,-1211.82,-1228.51,-1244.13,-1258.79,-1272.57,-1285.57,-1297.84,-1309.46,-1320.47,-1330.94,-1340.89,-1350.38,-1359.42,-1368.07,-1376.34,-1384.26,-1391.86
102,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.142,747.214,745.232,734.8,719.485,687.986,609.051,591.668,570.59,557.436,531.416,513.619,500.44,484.847,470.423,457.149,444.096,434.017,419.829,409.486,398.486,388.059,378.031,368.414,359.173,350.286
103,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791,205.791
104,-478.867,-488.113,-555.579,-570.708,-578.564,-583.818,-587.659,-590.632,-593.024,-595.004,-596.681,-598.126,-599.388,-600.503,-601.499,-602.394,-603.207,-603.947,-604.627,-605.253,-605.834,-606.373,-606.876,-607.346,-607.788,-608.204,-608.596,-608.967,-609.318,-609.652,-609.969,-610.272,-610.56,-610.836,-611.1,-611.353,-611.596,-611.829,-612.053,-612.269
105,-252.906,-262.797,-332.234,-348.623,-356.848,-362.354,-366.377,-369.486,-371.986,-374.053,-375.802,-377.306,-378.62,-379.78,-380.814,-381.744,-382.587,-383.356,-384.06,-384.709,-385.31,-385.868,-386.388,-386.875,-387.332,-387.762,-388.167,-388.55,-388.913,-389.257,-389.585,-389.897,-390.195,-390.479,-390.751,-391.012,-391.262,-391.502,-391.733,-391.956
106,32.9152,23.2575,-63.092,-87.2707,-99.9574,-108.844,-114.578,-118.996,-122.538,-125.461,-127.925,-130.039,-131.88,-133.501,-134.943,-136.237,-137.407,-138.471,-139.445,-140.34,-141.167,-141.934,-142.647,-143.314,-143.939,-144.525,-145.078,-145.599,-146.093,-146.56,-147.004,-147.427,-147.83,-148.214,-148.581,-148.933,-149.27,-149.593,-149.904,-150.202
107,-1865.5,-1869.77,-2076.96,-2219.82,-2298.26,-2361.15,-2404.38,-2434.86,-2464.32,-2488.6,-2509.31,-2527.26,-2543.01,-2556.99,-2572.47,-2583.73,-2593.69,-2602.8,-2611.19,-2618.95,-2626.17,-2632.89,-2639.18,-2645.08,-2650.63,-2655.86,-2660.8,-2665.48,-2669.92,-2674.13,-2678.15,-2681.97,-2685.63,-2689.12,-2692.46,-2695.67,-2698.74,-2701.7,-2704.54,-2707.28
108,-249.178,-258.972,-336.581,-354.845,-363.969,-370.067,-374.518,-377.954,-380.713,-382.994,-384.921,-386.578,-388.024,-389.301,-390.438,-391.461,-392.388,-393.232,-394.005,-394.718,-395.377,-395.989,-396.56,-397.094,-397.594,-398.065,-398.509,-398.928,-399.326,-399.703,-400.061,-400.402,-400.728,-401.039,-401.337,-401.622,-401.895,-402.158,-402.41,-402.653
109,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923,132.923
110,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.18,752.069,748.9,738.196,723.255,706.134,641.573,604.73,587.058,563.175,552.184,535.953,519.1,495.435,485.5,472.042,459.142,446.846,437.331,423.846,413.96,403.47,393.502,383.895,374.661
111,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,608.929,607.164,605.52,600.442,593.9,586.364,578.18,569.601,561.187,565.8,532.153,494.638,484.418,474.214,464.921,449.012
112,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209,381.209
113,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781,445.781
114,2746.52,2746.52,1794.39,1173.7,815.907,574.776,401.882,278.146,168.447,79.0789,4.13418,-59.7997,-115.127,-173.526,-216.112,-253.252,-286.642,-316.926,-344.549,-369.87,-393.181,-414.729,-434.719,-453.324,-470.693,-486.954,-502.215,-516.573,-530.111,-542.901,-555.009,-566.491,-577.398,-587.774,-597.662,-607.095,-616.109,-624.731,-632.988,-640.906
115,1867.98,1867.98,1867.98,1845.61,1410.83,1163.16,994.215,839.205,722.765,630.198,556.85,491.59,431.933,379.722,333.371,291.899,254.525,220.629,185.138,156.82,128.237,104.243,82.3776,62.0598,43.0738,25.2778,8.55532,-7.19428,-22.059,-36.1162,-49.4342,-62.0737,-74.0886,-85.5272,-96.4328,-106.844,-116.797,-126.322,-135.448,-144.202
116,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,798.843,797.311,792.453,779.305,762.237,743.286,699.514,648.124,616.659,602.846,583.89,558.923,541.42,528.876,513.616,499.138,485.348,472.373,460.976,448.804,437.297,426.217,415.595,405.384,395.564
117,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.416,745.335,744.863,743.758,741.935,739.414,715.714,693.056,687.279,681.398,681.201,673.5,667.216,658.11,647.666,636.374,624.61,612.658,600.722,560.962,541.138,535.818
118,942.061,942.061,942.061,942.061,942.061,942.061,942.061,942.061,942.061,942.061,942.061,942.061,937.674,917.393,889.387,817.22,745.797,705.476,677.347,654.259,621.88,590.752,572.647,550.782,530.66,511.594,496.555,479.6,463.039,446.341,431.285,417.42,404.116,391.436,379.317,366.025,354.708,344.045,333.845,324.052
119,-7713.75,-7722.31,-8297.72,-8428.43,-8492.37,-8534.71,-8565.4,-8588.95,-8607.78,-8623.27,-8636.31,-8647.48,-8657.19,-8665.74,-8673.34,-8680.15,-8686.3,-8691.89,-8697.01,-8701.71,-8706.04,-8710.06,-8713.8,-8717.29,-8720.56,-8723.63,-8726.51,-8729.24,-8731.81,-8734.25,-8736.57,-8738.77,-8740.87,-8742.87,-8744.78,-8746.6,-8748.36,-8750.03,-8751.65,-8753.19
120,568.622,563.495,193.025,65.6883,0.0607507,-46.2844,-79.3275,-104.426,-127.266,-143.008,-156.082,-167.258,-176.952,-185.459,-192.999,-199.738,-205.806,-211.306,-216.319,-220.912,-225.14,-229.048,-232.673,-236.047,-239.198,-242.149,-244.919,-247.527,-249.986,-252.311,-254.513,-256.603,-258.589,-260.479,-262.282,-264.002,-265.648,-267.222,-268.731,-270.179
121,-128.849,-137.781,-632.88,-755.87,-822.95,-869.56,-899.044,-921.556,-939.488,-954.194,-966.53,-977.065,-986.195,-994.204,-1001.3,-1007.65,-1013.37,-1018.55,-1023.29,-1027.62,-1031.62,-1035.32,-1038.75,-1041.95,-1044.94,-1047.74,-1050.38,-1052.86,-1055.2,-1057.42,-1059.52,-1061.52,-1063.42,-1065.22,-1066.95,-1068.6,-1070.18,-1071.69,-1073.14,-1074.53
122,-4075.08,-4083.83,-4669.87,-4802.29,-4875.28,-4919.16,-4950.92,-4975.26,-4994.7,-5010.67,-5024.11,-5035.61,-5045.6,-5054.38,-5062.18,-5069.17,-5075.48,-5081.21,-5086.45,-5091.26,-5095.7,-5099.81,-5103.63,-5107.2,-5110.54,-5113.67,-5116.62,-5119.4,-5122.02,-5124.51,-5126.87,-5129.12,-5131.26,-5133.29,-5135.24,-5137.1,-5138.88,-5140.59,-5142.23,-5143.81
123,616.904,616.904,387.382,266.922,195.951,148.117,115.057,88.6785,66.8196,48.8715,33.7836,20.8807,9.68988,-2.02734,-10.6546,-18.2264,-25.0484,-31.2445,-36.9036,-42.0973,-46.8847,-51.315,-55.4295,-59.2632,-62.846,-66.2034,-69.3577,-72.328,-75.1313,-77.7822,-80.2938,-82.6776,-84.9439,-87.1017,-89.1594,-91.1242,-93.0029,-94.8013,-96.5249,-98.1786
124,3900.19,3900.19,715.336,-1468.98,-2680.03,-3486.33,-4015.17,-4449.27,-4780.59,-5057.71,-5286.11,-5478.33,-5642.55,-5803.03,-5925.74,-6043.84,-6136.31,-6222.49,-6299.42,-6369.26,-6433.01,-6491.48,-6545.3,-6595.02,-6641.11,-6683.95,-6723.9,-6761.23,-6796.21,-6829.06,-6859.96,-6889.1,-6916.63,-6942.67,-6967.34,-6990.77,-7013.03,-7034.22,-7054.41,-7073.68
125,10203.2,10201.6,8887.55,7987.47,7117.75,6176.68,5314.05,4431.46,3838.76,3310.52,2806.52,2366.03,1978.05,1633.35,1258.48,981.698,715.771,494.214,290.905,103.61,-69.5491,-230.172,-379.624,-519.077,-649.54,-771.888,-880.45,-989.486,-1092.39,-1189.63,-1269.68,-1365.7,-1460.08,-1551.85,-1640.6,-1726.07,-1808.11,-1886.75,-1941.03,-1998.46
126,8103.4,8102.24,7360.43,7118.72,6967.37,6864.37,6537.45,6306.87,6149.26,5928.94,5659.13,5418.32,5185.7,4939.9,4722.04,4541.32,4386.61,4201.32,4025.2,3859.58,3667.48,3518.06,3378.8,3214.5,3094.52,2979.49,2869.63,2764.74,2664.49,2596.93,2491.13,2385.42,2281.04,2178.89,2079.6,1983.5,1890.78,1834.84,1766.29,1695.26
127,26689.7,26680.0,22656.6,21147.1,20170.5,19378.8,18938.2,18584.6,18294.4,18050.8,17841.2,17660.4,17501.6,17360.6,17234.4,17120.5,17017.1,16922.6,16835.8,16755.7,16681.5,16612.6,16548.2,16488.0,16431.5,16378.3,16328.1,16280.7,16235.8,16193.2,16152.7,16114.1,16077.3,16042.2,16008.6,15976.4,15945.5,15915.9,15887.4,15860.0
128,4394.39,4394.39,4394.39,4375.07,4109.44,4003.43,3944.41,3873.71,3804.63,3758.67,3704.26,3672.24,3642.63,3616.62,3590.84,3568.39,3547.97,3534.47,3516.59,3496.72,3456.78,3335.43,3190.43,3101.19,3036.16,3015.35,2963.67,2914.1,2867.16,2820.29,2773.35,2733.28,2693.06,2656.12,2629.53,2593.24,2560.13,2528.29,2496.37,2468.14
129,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46,1187.46
130,3667.79,3667.79,3667.79,3654.16,3434.3,3345.76,3296.51,3236.8,3178.46,3139.93,3094.25,3068.59,3040.57,3020.53,2998.92,2980.08,2962.96,2947.16,2932.52,2918.89,2906.15,2894.22,2882.7,2854.53,2819.7,2781.39,2741.76,2702.23,2690.44,2689.94,2667.11,2644.14,2618.39,2601.11,2580.66,2553.58,2542.68,2526.68,2509.25,2492.41
131,2457.96,2457.96,2457.96,2457.96,2457.96,2457.96,2457.96,2457.53,2450.23,2360.45,2321.47,2301.49,2282.78,2261.98,2243.5,2226.7,2213.71,2198.74,2185.49,2172.99,2161.3,2150.32,2139.97,2130.21,2120.97,2109.5,2099.87,2093.24,2085.3,2078.1,2071.31,2064.84,2058.63,2052.66,2046.93,2041.4,2036.08,2030.94,2025.98,2021.18
132,6677.35,6675.03,5967.49,5718.26,5518.01,5421.2,5357.49,5292.72,5239.86,5191.72,5150.11,5114.1,5072.54,4967.43,4838.61,4729.73,4712.83,4615.43,4397.32,4215.69,4084.95,3935.42,3780.27,3635.45,3536.5,3417.93,3304.09,3194.9,3090.03,2989.18,2892.12,2839.04,2689.9,2621.25,2519.62,2491.6,2361.98,2311.79,2214.41,2141.75
133,17700.4,17699.3,16437.8,14853.9,13031.4,11486.1,10001.5,8831.18,7866.09,7042.37,6329.3,5706.68,5195.87,4702.29,4260.1,3807.07,3451.34,3130.11,2836.87,2567.88,2320.11,2091.04,1865.96,1669.45,1485.67,1313.68,1152.34,1000.65,857.735,722.821,595.229,474.354,398.777,292.914,187.341,86.744,-9.21036,-100.844,-188.453,-272.307
