,hpro:0.000,hpro:0.750,hpro:1.500,hpro:2.250,hpro:3.000,hpro:3.750,hpro:4.500,hpro:5.250,hpro:6.000,hpro:6.750,hpro:7.500,hpro:8.250,hpro:9.000,hpro:9.750,hpro:10.500,hpro:11.250,hpro:12.000,hpro:12.750,hpro:13.500,hpro:14.250,hpro:15.000,hpro:15.750,hpro:16.500,hpro:17.250,hpro:18.000,hpro:18.750,hpro:19.500,hpro:20.250,hpro:21.000,hpro:21.750,hpro:22.500,hpro:23.250,hpro:24.000,hpro:24.750,hpro:25.500,hpro:26.250,hpro:27.000,hpro:27.750,hpro:28.500,hpro:29.250
2520,867.996,867.996,867.996,867.996,867.996,859.94,855.43,850.254,838.872,816.466,799.03,783.974,774.733,763.715,753.089,744.168,734.746,727.492,720.629,713.724,706.922,700.794,695.056,689.669,684.511,679.636,675.0,670.585,666.374,662.35,658.499,654.809,650.695,647.226,643.968,640.842,637.83,634.923,632.116,629.512
2521,539.292,538.231,457.277,433.37,420.229,410.626,405.836,400.545,396.283,392.759,389.778,387.213,384.975,382.998,381.235,379.649,378.213,376.904,375.705,374.6,373.578,372.629,371.745,370.918,370.143,369.414,368.726,368.077,367.462,366.879,366.325,365.798,365.295,364.814,364.355,363.916,363.494,363.089,362.701,362.327
2522,569.529,568.308,479.215,451.883,436.555,425.585,419.401,413.278,408.337,404.24,400.769,397.778,395.164,392.854,390.792,388.936,387.254,385.72,384.314,383.018,381.819,380.705,379.666,378.695,377.784,376.927,376.119,375.356,374.633,373.947,373.295,372.674,372.082,371.517,370.976,370.459,369.962,369.486,369.028,368.587
2523,867.993,867.993,840.773,763.836,721.924,691.864,669.169,650.841,636.353,623.037,611.715,601.797,592.999,585.12,578.006,570.684,565.369,559.976,554.981,550.342,546.018,541.974,538.181,534.613,531.249,528.07,525.059,522.201,519.484,516.896,514.427,512.069,509.812,507.651,505.577,503.586,501.672,499.83,498.056,496.345
2524,642.857,642.725,622.844,619.032,616.643,615.027,613.839,612.917,612.173,611.556,611.034,610.584,610.19,609.843,609.533,609.254,609.001,608.771,608.56,608.366,608.186,608.019,607.863,607.718,607.581,607.453,607.332,607.218,607.109,607.007,606.909,606.816,606.728,606.644,606.563,606.485,606.411,606.34,606.272,606.206
2525,855.416,855.416,755.129,667.694,615.187,575.442,545.188,521.929,503.673,486.815,472.332,459.671,448.472,438.467,429.332,421.173,413.708,405.419,399.17,393.434,388.094,383.103,378.423,374.023,369.876,365.959,362.25,358.731,355.388,352.204,349.169,346.27,343.498,340.843,338.298,335.855,333.507,331.248,329.073,326.977
2526,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419,855.419
2527,855.416,855.416,855.416,854.363,764.424,717.279,680.965,653.971,628.262,606.762,589.251,573.41,559.32,547.657,536.064,525.554,515.922,507.053,498.617,491.031,483.934,477.293,471.061,465.196,458.283,453.047,448.169,443.543,439.14,434.942,430.932,427.097,423.424,419.902,416.52,413.27,410.143,407.131,404.227,401.425
2528,855.416,855.416,855.416,855.416,855.416,854.815,834.744,758.086,729.291,704.751,686.697,667.467,647.903,633.558,621.12,608.682,597.267,586.732,577.805,568.603,560.064,552.054,544.524,537.126,530.46,524.124,518.108,512.388,506.939,501.741,496.773,490.706,487.472,481.898,477.656,473.662,469.829,466.135,462.571,459.128
2529,855.416,855.416,855.416,832.132,728.602,683.646,651.916,622.547,598.556,579.311,562.2,547.161,534.788,522.64,511.703,501.747,492.633,484.043,476.321,469.129,462.425,456.156,448.853,443.334,438.209,433.369,428.781,424.422,420.274,416.32,412.544,408.934,405.478,402.165,398.985,395.929,392.99,390.16,387.432,384.801
2530,612.386,606.005,470.422,422.154,394.075,373.917,358.938,345.712,336.446,328.709,322.08,316.314,311.236,306.718,302.662,298.994,295.655,292.598,289.785,287.184,284.77,282.522,280.42,278.449,276.596,274.85,273.201,271.639,270.158,268.75,267.409,266.131,264.91,263.743,262.625,261.553,260.523,259.534,258.582,257.666
2531,855.426,855.426,803.56,724.637,676.365,641.762,614.473,593.475,575.648,561.433,548.098,536.428,526.068,516.783,508.243,500.634,493.654,487.802,480.034,474.569,469.523,464.803,460.369,456.193,452.251,448.52,444.982,441.62,438.421,435.37,432.457,429.672,427.004,424.447,421.991,419.632,417.361,415.174,413.066,411.031
2532,855.455,855.455,855.455,855.455,855.455,855.455,855.455,855.455,855.455,855.455,855.454,855.454,855.454,855.453,855.453,855.453,855.452,855.452,855.452,855.452,855.452,855.452,855.451,855.451,855.451,855.451,855.451,855.451,855.451,855.45,855.45,855.45,855.31,855.479,855.479,855.479,855.479,855.479,855.479,855.479
2533,855.447,855.447,855.447,855.447,855.447,855.447,855.447,855.447,855.447,855.447,855.447,855.446,855.446,855.446,855.445,855.445,855.445,855.445,855.445,855.445,855.479,855.479,855.479,855.479,855.479,837.536,817.06,814.735,807.808,805.795,801.619,795.265,793.711,790.181,786.439,781.545,777.495,775.777,772.663,769.581
2534,264.379,261.737,212.176,199.87,193.483,189.157,185.967,183.485,181.48,179.814,178.4,177.18,176.112,175.168,174.324,173.563,172.874,172.244,171.667,171.134,170.641,170.183,169.755,169.355,168.979,168.625,168.292,167.977,167.678,167.394,167.124,166.867,166.622,166.388,166.164,165.949,165.743,165.545,165.355,165.172
2535,855.385,855.385,808.093,720.155,663.633,625.454,593.425,567.389,546.853,529.649,515.689,502.031,489.979,479.2,469.478,460.427,452.393,444.988,438.147,430.228,424.384,418.988,413.929,409.167,404.672,400.421,396.392,392.567,388.927,385.46,382.15,378.988,375.961,373.06,370.277,367.604,365.034,362.56,360.176,357.878
2536,855.388,855.388,855.388,855.388,855.388,855.388,855.388,855.388,855.388,853.373,826.481,789.773,786.595,769.954,755.059,741.385,729.41,717.15,708.334,696.94,687.51,677.562,669.31,661.554,654.187,647.852,642.316,635.667,629.451,623.496,617.802,612.346,607.111,601.493,596.71,592.09,587.633,583.33,579.173,575.153
2537,855.405,855.405,855.405,855.405,855.405,855.405,855.405,855.405,855.405,855.405,855.404,855.404,855.404,855.404,855.404,855.403,855.403,855.403,855.403,855.403,855.403,855.403,855.403,855.403,855.403,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402,855.402
2538,855.398,855.398,855.398,855.398,855.398,855.398,855.398,855.398,855.398,855.398,855.397,855.397,855.397,855.397,855.397,855.397,855.397,855.397,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.396,855.395
2539,855.387,855.387,855.387,855.387,855.387,835.534,789.011,760.506,731.316,709.009,689.211,672.27,655.553,640.22,627.53,615.936,605.798,597.205,587.707,578.965,570.797,563.147,555.96,549.188,542.387,536.386,530.668,525.229,520.047,515.102,510.376,504.329,499.95,495.859,491.943,488.175,484.544,481.041,477.659,474.391
2540,855.479,855.463,824.754,793.336,774.09,757.711,745.827,736.419,728.108,720.924,714.604,708.977,703.918,699.329,694.748,690.854,687.319,684.041,680.984,678.121,675.431,672.897,670.502,668.233,666.079,664.029,662.075,660.21,658.425,656.714,655.074,653.497,651.981,650.521,649.113,647.754,646.441,645.171,643.942,642.752
2541,569.429,542.141,457.716,428.343,410.667,397.559,388.699,381.653,375.846,370.943,366.722,363.034,359.771,356.853,354.222,351.832,349.646,347.636,345.779,344.054,342.447,340.944,339.533,338.206,336.953,335.769,334.646,333.579,332.563,331.595,330.67,329.785,328.937,328.124,327.343,326.592,325.869,325.172,324.5,323.851
2542,500.195,474.445,398.39,373.04,357.545,347.926,340.657,334.882,330.137,326.139,322.704,319.706,317.057,314.691,312.56,310.625,308.856,307.231,305.73,304.338,303.041,301.828,300.69,299.62,298.611,297.656,296.752,295.893,295.075,294.296,293.552,292.84,292.159,291.505,290.877,290.274,289.693,289.133,288.593,288.072
2543,714.688,690.453,606.361,570.718,547.554,531.382,519.114,508.301,500.408,493.741,487.969,482.9,478.396,474.354,470.698,467.367,464.312,461.497,458.889,456.464,454.199,452.078,450.084,448.205,446.429,444.748,443.152,441.634,440.187,438.807,437.487,436.223,435.011,433.848,432.729,431.653,430.616,429.616,428.65,427.717
2544,762.62,742.58,666.218,627.748,605.021,587.925,574.884,564.431,554.777,547.552,541.335,535.863,530.989,526.607,522.636,519.011,515.683,512.611,509.762,507.11,504.631,502.306,500.119,498.056,496.105,494.257,492.5,490.829,489.236,487.714,486.258,484.863,483.526,482.24,481.004,479.814,478.667,477.561,476.492,475.458
2545,639.062,635.765,490.765,435.798,404.874,382.299,365.518,352.348,340.19,331.468,324.048,317.592,311.903,306.84,302.295,298.184,294.441,291.015,287.861,284.946,282.241,279.72,277.365,275.157,273.082,271.126,269.279,267.53,265.872,264.296,262.796,261.366,260.0,258.694,257.444,256.245,255.094,253.989,252.925,251.901
2546,855.433,855.433,855.433,855.433,855.433,855.433,855.433,855.433,855.433,855.432,855.432,855.432,855.432,855.479,855.479,855.479,846.855,804.128,791.97,783.182,777.647,767.239,762.799,755.867,749.011,740.106,736.092,730.395,724.911,719.668,715.963,711.36,706.634,702.044,697.625,693.373,689.277,685.327,680.462,676.873
2547,298.481,296.299,232.404,215.548,207.037,201.249,196.975,193.646,190.956,188.721,186.824,185.188,183.757,182.491,181.36,180.341,179.418,178.575,177.802,177.09,176.43,175.817,175.246,174.711,174.209,173.737,173.291,172.87,172.472,172.093,171.733,171.391,171.064,170.752,170.453,170.167,169.893,169.629,169.376,169.132
2548,700.267,697.703,548.063,486.433,450.469,426.119,406.76,391.514,379.066,367.031,358.32,350.803,344.169,338.253,332.933,328.114,323.721,319.694,315.984,312.552,309.364,306.391,303.611,301.004,298.551,296.238,294.053,291.983,290.018,288.151,286.373,284.677,283.057,281.507,280.023,278.599,277.233,275.919,274.655,273.437
2549,383.571,380.62,289.268,263.136,247.706,238.431,231.546,226.16,221.794,218.159,215.069,212.4,210.062,207.992,206.143,204.476,202.963,201.583,200.316,199.147,198.065,197.06,196.121,195.243,194.419,193.643,192.912,192.22,191.565,190.943,190.352,189.788,189.251,188.737,188.246,187.776,187.324,186.891,186.474,186.073
2550,882.247,882.247,882.247,882.247,882.247,882.247,882.247,882.246,881.503,873.97,857.556,844.246,829.27,803.506,790.527,777.278,766.475,757.427,747.151,736.756,729.449,721.619,714.843,707.781,701.171,695.411,689.453,683.469,677.943,672.759,667.783,663.017,658.443,653.218,648.844,644.779,640.886,637.134,633.511,630.008
2551,882.247,882.247,882.247,882.247,882.247,882.247,881.681,866.929,854.976,838.769,820.362,792.431,778.543,764.777,751.219,740.073,728.002,719.493,710.476,702.676,694.691,687.263,680.262,673.853,667.552,661.62,655.978,650.609,645.49,640.601,635.029,630.418,626.14,622.053,618.126,614.346,610.704,607.19,603.505,600.441
2552,798.226,798.979,678.012,628.163,600.491,578.627,562.287,549.39,536.801,528.309,521.06,514.724,509.136,504.098,499.596,495.517,491.798,488.387,485.245,482.337,479.635,477.116,474.76,472.551,470.472,468.513,466.661,465.085,463.41,461.819,460.304,458.861,457.482,456.162,454.897,453.685,452.525,451.409,450.336,449.355
2553,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249
2554,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.251,882.25,882.25,882.25,882.25,882.25,882.25,882.25
2555,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.263,882.263,882.263,882.263,882.263,882.263,882.263,882.263,882.263,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.262,882.261,882.261
2556,853.922,853.805,775.856,718.964,686.835,663.246,645.605,631.417,620.127,610.198,601.616,594.123,587.499,581.585,576.26,571.317,566.922,562.105,557.594,555.298,552.063,548.709,545.824,542.993,540.308,537.778,535.384,533.105,530.959,528.859,526.908,525.019,523.205,521.464,519.793,518.158,516.623,515.135,513.7,512.314
2557,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.248,882.202,882.178,882.017,881.724,881.262,880.641,879.87,874.976,864.982,860.916,860.704,859.035,855.905,852.914,849.534
2558,866.914,866.872,846.723,838.382,833.526,829.876,827.569,824.538,821.243,816.801,811.308,799.006,791.351,781.746,771.757,761.84,756.375,749.262,742.303,735.081,728.685,723.541,715.353,709.911,704.629,699.553,695.742,690.989,686.359,681.894,675.948,671.886,667.953,664.138,662.914,659.767,656.223,652.745,649.367,646.087
2559,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.25,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249,882.249
2560,882.236,882.236,882.236,882.236,882.236,870.648,844.744,818.197,791.649,771.155,753.522,737.985,723.031,710.503,699.858,689.395,680.149,671.131,662.826,655.559,648.239,641.446,635.054,629.031,623.341,617.953,611.461,606.514,601.953,597.614,593.467,589.496,585.687,581.392,578.439,574.548,571.215,568.089,565.087,562.187
2561,640.731,640.479,519.135,480.162,455.807,439.138,426.838,416.094,408.579,402.07,396.734,392.113,388.05,384.441,381.206,378.285,375.629,373.202,370.971,368.911,367.002,365.226,363.568,362.015,360.557,359.184,357.889,356.664,355.503,354.401,353.353,352.354,351.402,350.491,349.62,348.786,347.986,347.217,346.478,345.768
2562,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.24,882.24,882.24,882.24,882.24,882.24,882.24,882.24,882.24,882.24,882.24,882.24
2563,759.405,759.276,704.214,685.29,673.621,647.436,631.308,619.666,608.077,600.143,592.623,586.515,580.349,574.172,569.414,565.275,561.496,558.027,554.771,551.552,549.259,546.568,544.077,541.743,539.545,537.72,535.745,533.871,532.09,530.394,528.777,527.231,525.753,524.337,522.979,521.675,520.422,519.216,518.053,516.937
2564,647.452,647.317,572.978,549.342,535.792,526.618,519.844,514.565,510.294,506.742,503.727,501.127,498.851,491.797,488.811,485.512,482.24,479.663,475.238,472.745,470.51,469.325,466.908,464.711,462.42,460.434,457.141,456.769,453.697,453.305,450.49,448.786,447.315,445.908,444.548,443.23,441.953,441.068,439.872,438.694
2565,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.238,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,881.353,877.406,872.659,867.979,863.393,858.913,854.541,850.277,843.679,834.79
2566,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.266,882.265,882.265,882.265,882.265,882.265,882.265,882.265,882.265,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.264,882.263
2567,853.93,853.796,713.003,651.433,610.971,583.253,563.466,546.71,532.427,520.424,510.124,501.151,491.955,484.772,478.213,472.595,467.525,462.868,458.566,454.578,450.865,447.397,444.149,441.097,438.224,435.511,432.945,430.512,428.202,426.004,423.909,421.91,419.999,418.171,416.418,414.737,413.122,411.57,410.075,408.635
2568,744.203,744.048,650.948,612.167,585.816,563.614,544.425,529.194,518.844,508.403,500.411,492.315,484.064,477.175,471.501,466.391,461.711,457.398,453.405,449.792,447.318,444.156,441.051,438.122,435.362,432.755,430.288,427.948,425.724,423.608,421.59,419.664,417.821,416.057,414.365,412.741,411.181,409.679,408.233,406.84
2569,877.421,877.364,766.061,697.261,654.159,623.062,599.917,582.61,567.31,553.842,542.296,532.219,523.318,515.375,506.972,500.577,494.128,488.814,483.965,479.468,475.278,471.361,467.688,464.234,460.979,457.905,454.994,452.232,449.608,447.11,444.729,442.454,440.28,438.197,436.201,434.285,432.444,430.673,428.968,427.324
2570,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241,882.241
2571,842.212,842.136,723.934,659.044,618.465,590.167,568.771,552.738,538.614,526.34,515.832,506.676,498.6,490.125,483.756,477.461,472.24,467.496,463.118,459.057,455.276,451.744,448.434,445.324,442.394,439.629,437.012,434.53,432.173,429.93,427.793,425.753,423.802,421.935,420.146,418.429,416.78,415.194,413.668,412.197
2572,862.895,862.787,732.684,668.551,626.591,597.726,577.456,560.099,545.222,532.723,521.99,512.635,504.379,495.799,489.053,482.809,477.448,472.587,468.1,463.937,460.061,456.44,453.046,449.857,446.853,444.017,441.332,438.787,436.37,434.069,431.876,429.783,427.782,425.867,424.031,422.269,420.577,418.95,417.383,415.874
2573,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.243,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242,882.242
2574,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,882.237,875.574,862.991,851.049,832.676,816.28,806.348,796.341,785.847,777.543,768.6,761.532,754.189,747.206,741.063,734.64,728.608,723.057,717.365,712.533,707.371,702.494,697.792,693.27,688.914,683.458,679.231,675.331,671.592
2575,337.854,322.794,263.927,247.058,238.239,232.143,227.582,223.99,221.058,218.601,216.499,214.673,213.064,211.632,210.345,209.18,208.118,207.144,206.246,205.415,204.642,203.92,203.244,202.61,202.012,201.448,200.914,200.407,199.926,199.467,199.03,198.613,198.213,197.83,197.463,197.11,196.771,196.444,196.129,195.826
2576,179.791,175.476,158.833,155.204,153.068,151.614,150.535,149.688,149.0,148.424,147.932,147.505,147.13,146.796,146.497,146.226,145.979,145.753,145.544,145.351,145.172,145.005,144.848,144.701,144.563,144.432,144.308,144.191,144.08,143.974,143.873,143.776,143.684,143.595,143.51,143.429,143.351,143.275,143.203,143.132
2577,337.28,322.249,263.525,246.711,237.918,231.842,227.295,223.714,220.791,218.341,216.246,214.425,212.821,211.394,210.111,208.949,207.891,206.92,206.025,205.196,204.425,203.706,203.033,202.4,201.804,201.242,200.709,200.204,199.724,199.267,198.832,198.415,198.017,197.635,197.269,196.917,196.579,196.254,195.94,195.637
